Date;Hour;Forex;Event;Actuel;Forecast;Previous
26/10/2011;14:30:00;USD;Commandes de biens durables;0.017;0.005;-0.004
26/10/2011;16:00:00;USD;Ventes de logements neufs;313;300;296
27/10/2011;14:30:00;USD;Inscriptions hebdomadaires au chomage;402;400;404
27/10/2011;14:30:00;USD;PIB Trimestriel;0.025;0.024;0.013
27/10/2011;16:00:00;USD;Promesses de ventes de logements;-0.046;0.002;-0.012
03/11/2011;15:30:00;USD;Ventes au détail mensuelle;0.01;0.01;0.007
08/11/2011;14:30:00;USD;Inscriptions hebdomadaires au chomage;395;401;402
15/11/2011;09:00:00;EUR;PIB Trimestriel All;0.005;0.005;0.003
15/11/2011;15:30:00;USD;Prix à la production mensuel;-0.003;-0.002;0.008
15/11/2011;15:30:00;USD;Ventes au détail mensuelle;0.005;0.004;0.011
16/11/2011;15:30:00;USD;IPC core mensuel;0.001;0.001;0.001
17/11/2011;15:30:00;USD;Inscriptions hebdomadaires au chomage;388;395;393
17/11/2011;15:30:00;USD;Permis de construire;0.653;0.6;0.589
21/11/2011;17:00:00;USD;Ventes de logements existants;4.97;4.8;4.9
22/11/2011;15:30:00;USD;PIB Trimestriel;0.02;0.025;0.025
23/11/2011;15:30:00;USD;Commandes de biens durables;0.007;0.001;0.006
23/11/2011;15:30:00;USD;Inscriptions hebdomadaires au chomage;393;390;391
23/11/2011;10:30:00;EUR;PMI manufacturier Allemagne;47.9;48.4;49.1
24/11/2011;09:00:00;EUR;PIB Trimestriel All;0.005;0.005;0.005
28/11/2011;17:00:00;USD;Ventes de logements neufs;307;312;303
29/11/2011;17:00:00;USD;Confiance des consommateurs;56;43;40.9
30/11/2011;10:55:00;EUR;Nombre chomeur Allemagne;-20;-5;6
30/11/2011;17:00:00;USD;Promesses de ventes de logements;0.104;0.012;-0.046
05/12/2011;14:30:00;USD;Inscriptions hebdomadaires au chomage;434;430;478
05/12/2011;14:30:00;USD;Prix à la production mensuel;0.008;0.006;0.007
05/12/2011;14:30:00;USD;Ventes au détail mensuelle;0.005;0.006;0.009
08/12/2011;14:30:00;USD;Ventes au détail mensuelle;0.005;0.005;0.003
13/12/2011;21:15:00;USD;Decision de la FED sur les taux directeur;0.0025;0.0025;0.0025
13/12/2011;15:30:00;USD;Ventes au détail mensuelle;0.002;0.006;0.006
15/12/2011;15:30:00;USD;Inscriptions hebdomadaires au chomage;366;390;385
15/12/2011;10:30:00;EUR;PMI manufacturier Allemagne;48.1;47.6;47.9
15/12/2011;15:30:00;USD;Prix à la production mensuel;0.003;0.003;-0.003
16/12/2011;15:30:00;USD;IPC core mensuel;0.002;0.002;0.001
20/12/2011;15:30:00;USD;Permis de construire;0.681;0.63;0.644
21/12/2011;17:00:00;USD;Ventes de logements existants;4.42;5.03;4.25
22/12/2011;15:30:00;USD;Inscriptions hebdomadaires au chomage;364;375;368
22/12/2011;15:30:00;USD;PIB Trimestriel;0.018;0.02;0.02
23/12/2011;15:30:00;USD;Commandes de biens durables;0.003;0.005;0.015
23/12/2011;17:00:00;USD;Ventes de logements neufs;315;313;310
27/12/2011;17:00:00;USD;Confiance des consommateurs;64.5;58.2;55.2
29/12/2011;15:30:00;USD;Inscriptions hebdomadaires au chomage;381;370;366
29/12/2011;17:00:00;USD;Promesses de ventes de logements;0.073;0.015;0.104
02/01/2012;17:00:00;USD;Indice PMI manufacturier de l'ISM;54.1;54.5;53.9
02/01/2012;10:55:00;EUR;PMI manufacturier Allemagne;51;50.9;50.9
03/01/2012;17:00:00;USD;Indice PMI manufacturier de l'ISM;52.4;54.6;54.1
03/01/2012;15:30:00;USD;Inscriptions hebdomadaires au chomage;351;353;353
03/01/2012;10:55:00;EUR;PMI manufacturier Allemagne;50.2;50.1;50.1
05/01/2012;16:00:00;USD;Indice PMI manufacturier de l'ISM;54.8;53;53.4
06/01/2012;14:30:00;USD;Creation d'emplois dans le secteur non agricole;69;150;77
06/01/2012;16:00:00;USD;Indice PMI manufacturier de l'ISM;53.5;53.9;54.8
06/01/2012;09:55:00;EUR;PMI manufacturier Allemagne;45.2;45;45
06/01/2012;14:30:00;USD;Taux de chomage;0.082;0.081;0.081
08/01/2012;20:15:00;USD;Decision de la FED sur les taux directeur;0.0025;0.0025;0.0025
08/01/2012;16:00:00;USD;Indice PMI manufacturier de l'ISM;49.8;50.2;49.7
08/01/2012;09:55:00;EUR;PMI manufacturier Allemagne;43;43.3;43.3
10/01/2012;16:00:00;USD;Indice PMI manufacturier de l'ISM;51.5;49.7;49.6
10/01/2012;09:55:00;EUR;PMI manufacturier Allemagne;47.4;47.3;47.3
11/01/2012;16:00:00;USD;Confiance des consommateurs;72.2;72.5;68.4
11/01/2012;16:00:00;USD;Indice PMI manufacturier de l'ISM;51.7;51.2;51.5
11/01/2012;14:30:00;USD;Inscriptions hebdomadaires au chomage;363;370;372
18/01/2012;15:30:00;USD;Prix à la production mensuel;-0.001;0.001;0.003
19/01/2012;15:30:00;USD;Inscriptions hebdomadaires au chomage;352;385;402
19/01/2012;15:30:00;USD;IPC core mensuel;0.001;0.001;0.002
19/01/2012;15:30:00;USD;Permis de construire;0.679;0.68;0.68
20/01/2012;17:00:00;USD;Ventes de logements existants;4.61;4.65;4.39
24/01/2012;10:30:00;EUR;PMI manufacturier Allemagne;50.9;49.1;48.4
25/01/2012;19:30:00;USD;Decision de la FED sur les taux directeur;0.0025;0.0025;0.0025
25/01/2012;17:00:00;USD;Promesses de ventes de logements;-0.035;-0.01;0.073
26/01/2012;15:30:00;USD;Commandes de biens durables;0.021;0.009;0.005
26/01/2012;15:30:00;USD;Inscriptions hebdomadaires au chomage;377;370;356
26/01/2012;17:00:00;USD;Ventes de logements neufs;307;320;314
27/01/2012;15:30:00;USD;PIB Trimestriel;0.028;0.03;0.018
31/01/2012;17:00:00;USD;Confiance des consommateurs;61.1;68.2;64.8
31/01/2012;10:55:00;EUR;Nombre chomeur Allemagne;-34;-7;-25
01/02/2012;10:55:00;EUR;PMI manufacturier Allemagne;48.4;48.1;48.1
02/02/2012;15:30:00;USD;Inscriptions hebdomadaires au chomage;367;373;379
04/02/2012;16:00:00;USD;Indice PMI manufacturier de l'ISM;53.4;53;52.4
04/02/2012;09:55:00;EUR;PMI manufacturier Allemagne;48.4;48.1;48.1
05/02/2012;09:55:00;EUR;Nombre chomeur Allemagne;19;-10;-18
05/02/2012;09:55:00;EUR;PMI manufacturier Allemagne;46.2;46.4;46.3
07/02/2012;16:00:00;USD;Indice PMI manufacturier de l'ISM;49.7;52;53.5
07/02/2012;09:55:00;EUR;PMI manufacturier Allemagne;45;44.7;44.7
08/02/2012;13:45:00;EUR;Decision de la BCE sur les taux directeur;0.0075;0.0075;0.0075
08/02/2012;14:30:00;USD;Inscriptions hebdomadaires au chomage;365;370;357
11/02/2012;14:30:00;USD;Creation d'emplois dans le secteur non agricole;171;125;148
11/02/2012;10:55:00;EUR;PMI manufacturier Allemagne;46;45.7;45.7
11/02/2012;14:30:00;USD;Taux de chomage;0.079;0.079;0.078
14/02/2012;15:30:00;USD;Ventes au détail mensuelle;0.004;0.008;0
15/02/2012;09:00:00;EUR;PIB Trimestriel All;-0.002;-0.003;0.006
16/02/2012;15:30:00;USD;Inscriptions hebdomadaires au chomage;348;364;361
16/02/2012;15:30:00;USD;Permis de construire;0.676;0.68;0.671
16/02/2012;15:30:00;USD;Prix à la production mensuel;0.001;0.003;-0.001
17/02/2012;15:30:00;USD;IPC core mensuel;0.002;0.003;0.001
22/02/2012;10:30:00;EUR;PMI manufacturier Allemagne;50.1;51.5;51
22/02/2012;17:00:00;USD;Ventes de logements existants;4.57;4.67;4.38
23/02/2012;15:30:00;USD;Inscriptions hebdomadaires au chomage;351;354;351
24/02/2012;09:00:00;EUR;PIB Trimestriel All;-0.002;-0.002;-0.002
24/02/2012;17:00:00;USD;Ventes de logements neufs;321;315;324
27/02/2012;17:00:00;USD;Promesses de ventes de logements;0.02;0.01;-0.019
28/02/2012;15:30:00;USD;Commandes de biens durables;-0.032;0;0.021
28/02/2012;17:00:00;USD;Confiance des consommateurs;70.8;63;61.5
29/02/2012;10:55:00;EUR;Nombre chomeur Allemagne;0;-5;-26
29/02/2012;15:30:00;USD;PIB Trimestriel;0.03;0.028;0.028
01/03/2012;17:00:00;USD;Indice PMI manufacturier de l'ISM;53.9;53.2;52.7
01/03/2012;10:55:00;EUR;Nombre chomeur Allemagne;-22;-10;-23
02/03/2012;15:30:00;USD;Creation d'emplois dans le secteur non agricole;243;150;203
02/03/2012;17:00:00;USD;Indice PMI manufacturier de l'ISM;56.8;53.2;52.6
02/03/2012;15:30:00;USD;Taux de chomage;0.083;0.085;0.085
05/03/2012;13:45:00;EUR;Decision de la BCE sur les taux directeur;0.01;0.01;0.01
05/03/2012;16:00:00;USD;Indice PMI manufacturier de l'ISM;53.5;55.5;56
05/03/2012;14:30:00;USD;Inscriptions hebdomadaires au chomage;365;380;392
08/03/2012;14:30:00;USD;Creation d'emplois dans le secteur non agricole;163;100;64
08/03/2012;16:00:00;USD;Indice PMI manufacturier de l'ISM;52.6;52;52.1
08/03/2012;14:30:00;USD;Taux de chomage;0.083;0.082;0.082
09/03/2012;09:55:00;EUR;PMI manufacturier Allemagne;44.7;45.1;45.1
10/03/2012;16:00:00;USD;Indice PMI manufacturier de l'ISM;55.1;53.2;53.7
12/03/2012;17:00:00;USD;Indice PMI manufacturier de l'ISM;49.5;51.3;51.7
12/03/2012;10:55:00;EUR;PMI manufacturier Allemagne;46.8;46.8;46.8
13/03/2012;20:15:00;USD;Decision de la FED sur les taux directeur;0.0025;0.0025;0.0025
13/03/2012;14:30:00;USD;Ventes au détail mensuelle;0.011;0.011;0.006
15/03/2012;14:30:00;USD;Inscriptions hebdomadaires au chomage;351;356;365
15/03/2012;14:30:00;USD;Prix à la production mensuel;0.004;0.005;0.001
16/03/2012;14:30:00;USD;IPC core mensuel;0.001;0.002;0.002
20/03/2012;14:30:00;USD;Permis de construire;0.717;0.69;0.682
21/03/2012;16:00:00;USD;Ventes de logements existants;4.59;4.61;4.63
22/03/2012;14:30:00;USD;Inscriptions hebdomadaires au chomage;348;350;353
22/03/2012;10:28:00;EUR;PMI manufacturier Allemagne;48.1;51;50.2
23/03/2012;16:00:00;USD;Ventes de logements neufs;313;325;318
26/03/2012;16:00:00;USD;Promesses de ventes de logements;-0.005;0.01;0.02
27/03/2012;16:00:00;USD;Confiance des consommateurs;70.2;70.3;71.6
28/03/2012;14:30:00;USD;Commandes de biens durables;0.016;0.015;-0.03
29/03/2012;14:30:00;USD;Inscriptions hebdomadaires au chomage;359;350;364
29/03/2012;09:55:00;EUR;Nombre chomeur Allemagne;-18;-10;-3
29/03/2012;14:30:00;USD;PIB Trimestriel;0.03;0.03;0.03
04/04/2012;13:45:00;EUR;Decision de la BCE sur les taux directeur;0.01;0.01;0.01
04/04/2012;16:00:00;USD;Indice PMI manufacturier de l'ISM;56;57;57.3
05/04/2012;14:30:00;USD;Creation d'emplois dans le secteur non agricole;115;170;154
05/04/2012;14:30:00;USD;Taux de chomage;0.081;0.082;0.082
09/04/2012;16:00:00;USD;Indice PMI manufacturier de l'ISM;49.6;50;49.8
10/04/2012;13:45:00;EUR;Decision de la BCE sur les taux directeur;0.0075;0.0075;0.0075
10/04/2012;14:30:00;USD;Inscriptions hebdomadaires au chomage;367;370;363
13/04/2012;14:30:00;USD;IPC core mensuel;0.002;0.002;0.001
16/04/2012;14:30:00;USD;Ventes au détail mensuelle;0.008;0.003;0.01
17/04/2012;14:30:00;USD;Permis de construire;0.747;0.71;0.715
19/04/2012;14:30:00;USD;Inscriptions hebdomadaires au chomage;386;370;388
19/04/2012;16:00:00;USD;Ventes de logements existants;4.48;4.62;4.6
23/04/2012;09:28:00;EUR;PMI manufacturier Allemagne;46.3;49;48.4
24/04/2012;16:00:00;USD;Confiance des consommateurs;69.2;69.7;69.5
24/04/2012;16:00:00;USD;Ventes de logements neufs;328;320;353
25/04/2012;14:30:00;USD;Commandes de biens durables;-0.011;0.005;0.019
25/04/2012;18:30:00;USD;Decision de la FED sur les taux directeur;0.0025;0.0025;0.0025
26/04/2012;14:30:00;USD;Inscriptions hebdomadaires au chomage;388;375;389
26/04/2012;16:00:00;USD;Promesses de ventes de logements;0.041;0.01;0.004
27/04/2012;14:30:00;USD;PIB Trimestriel;0.022;0.025;0.03
01/05/2012;17:00:00;USD;Indice PMI manufacturier de l'ISM;52.6;53;52
01/05/2012;15:30:00;USD;Inscriptions hebdomadaires au chomage;372;375;387
03/05/2012;17:00:00;USD;Indice PMI manufacturier de l'ISM;57.3;56.1;56.8
04/05/2012;14:30:00;USD;Inscriptions hebdomadaires au chomage;357;355;363
06/05/2012;16:00:00;USD;Indice PMI manufacturier de l'ISM;53.7;53.5;53.5
07/05/2012;13:45:00;EUR;Decision de la BCE sur les taux directeur;0.0075;0.0075;0.01
07/05/2012;16:00:00;USD;Indice PMI manufacturier de l'ISM;52.1;53;53.7
07/05/2012;14:30:00;USD;Inscriptions hebdomadaires au chomage;374;385;388
10/05/2012;14:30:00;USD;Creation d'emplois dans le secteur non agricole;114;113;142
10/05/2012;14:30:00;USD;Taux de chomage;0.078;0.082;0.081
11/05/2012;17:00:00;USD;Indice PMI manufacturier de l'ISM;54.2;54.5;55.1
12/05/2012;17:00:00;USD;Indice PMI manufacturier de l'ISM;54.7;53.5;54.2
15/05/2012;14:30:00;USD;IPC core mensuel;0.002;0.002;0.002
15/05/2012;08:00:00;EUR;PIB Trimestriel All;0.005;0.001;-0.002
15/05/2012;14:30:00;USD;Ventes au détail mensuelle;0.001;0.002;0.007
16/05/2012;14:30:00;USD;Permis de construire;0.715;0.73;0.769
17/05/2012;14:30:00;USD;Inscriptions hebdomadaires au chomage;370;365;370
22/05/2012;16:00:00;USD;Ventes de logements existants;4.62;4.6;4.47
23/05/2012;16:00:00;USD;Ventes de logements neufs;343;335;332
24/05/2012;14:30:00;USD;Commandes de biens durables;-0.006;0.009;-0.008
24/05/2012;14:30:00;USD;Inscriptions hebdomadaires au chomage;370;370;372
24/05/2012;08:00:00;EUR;PIB Trimestriel All;0.005;0.005;0.005
24/05/2012;09:28:00;EUR;PMI manufacturier Allemagne;45;47;46.2
29/05/2012;16:00:00;USD;Confiance des consommateurs;64.9;70;68.7
30/05/2012;16:00:00;USD;Promesses de ventes de logements;-0.055;0.001;0.038
31/05/2012;14:30:00;USD;Inscriptions hebdomadaires au chomage;383;370;373
31/05/2012;09:55:00;EUR;Nombre chomeur Allemagne;0;-5;18
31/05/2012;14:30:00;USD;PIB Trimestriel;0.019;0.019;0.022
01/06/2012;15:30:00;USD;Creation d'emplois dans le secteur non agricole;200;150;100
01/06/2012;15:30:00;USD;Taux de chomage;0.085;0.087;0.087
04/06/2012;14:30:00;USD;Creation d'emplois dans le secteur non agricole;120;203;240
04/06/2012;14:30:00;USD;Taux de chomage;0.082;0.083;0.083
06/06/2012;13:45:00;EUR;Decision de la BCE sur les taux directeur;0.01;0.01;0.01
07/06/2012;14:30:00;USD;Creation d'emplois dans le secteur non agricole;80;90;77
07/06/2012;14:30:00;USD;Taux de chomage;0.082;0.082;0.082
09/06/2012;13:45:00;EUR;Decision de la BCE sur les taux directeur;0.0075;0.0075;0.0075
09/06/2012;16:00:00;USD;Indice PMI manufacturier de l'ISM;53.7;52.5;52.6
09/06/2012;14:30:00;USD;Inscriptions hebdomadaires au chomage;365;370;377
12/06/2012;14:45:00;EUR;Decision de la BCE sur les taux directeur;0.0075;0.0075;0.0075
12/06/2012;15:30:00;USD;Inscriptions hebdomadaires au chomage;370;380;395
13/06/2012;14:30:00;USD;Prix à la production mensuel;-0.01;-0.006;-0.002
13/06/2012;14:30:00;USD;Ventes au détail mensuelle;-0.002;-0.002;-0.002
14/06/2012;14:30:00;USD;Inscriptions hebdomadaires au chomage;386;375;380
14/06/2012;14:30:00;USD;IPC core mensuel;0.002;0.002;0.002
19/06/2012;14:30:00;USD;Permis de construire;0.78;0.728;0.723
20/06/2012;18:30:00;USD;Decision de la FED sur les taux directeur;0.0025;0.0025;0.0025
21/06/2012;14:30:00;USD;Inscriptions hebdomadaires au chomage;387;380;389
21/06/2012;09:28:00;EUR;PMI manufacturier Allemagne;44.7;45.2;45.2
21/06/2012;16:00:00;USD;Ventes de logements existants;4.55;4.57;4.62
25/06/2012;16:00:00;USD;Ventes de logements neufs;369;346;343
26/06/2012;16:00:00;USD;Confiance des consommateurs;62;63.5;64.4
27/06/2012;14:30:00;USD;Commandes de biens durables;0.004;0.007;-0.006
27/06/2012;16:00:00;USD;Promesses de ventes de logements;0.059;0.01;-0.055
28/06/2012;14:30:00;USD;Inscriptions hebdomadaires au chomage;386;385;392
28/06/2012;09:55:00;EUR;Nombre chomeur Allemagne;7;5;0
28/06/2012;14:30:00;USD;PIB Trimestriel;0.019;0.019;0.019
06/07/2012;14:30:00;USD;Inscriptions hebdomadaires au chomage;377;377;389
09/07/2012;14:30:00;USD;Creation d'emplois dans le secteur non agricole;96;125;141
09/07/2012;14:30:00;USD;Taux de chomage;0.081;0.083;0.083
12/07/2012;15:30:00;USD;Creation d'emplois dans le secteur non agricole;146;93;138
12/07/2012;15:30:00;USD;Taux de chomage;0.077;0.079;0.079
13/07/2012;14:30:00;USD;Prix à la production mensuel;0.001;-0.005;-0.01
16/07/2012;14:30:00;USD;Ventes au détail mensuelle;-0.005;0.002;-0.002
17/07/2012;14:30:00;USD;IPC core mensuel;0.002;0.002;0.002
18/07/2012;14:30:00;USD;Permis de construire;0.755;0.765;0.784
19/07/2012;14:30:00;USD;Inscriptions hebdomadaires au chomage;386;365;352
19/07/2012;16:00:00;USD;Ventes de logements existants;4.37;4.63;4.62
24/07/2012;09:28:00;EUR;PMI manufacturier Allemagne;43.3;45.3;45
25/07/2012;16:00:00;USD;Ventes de logements neufs;350;372;382
26/07/2012;14:30:00;USD;Commandes de biens durables;-0.011;0.001;0.008
26/07/2012;14:30:00;USD;Inscriptions hebdomadaires au chomage;353;380;388
26/07/2012;16:00:00;USD;Promesses de ventes de logements;-0.014;0.002;0.054
27/07/2012;14:30:00;USD;PIB Trimestriel;0.015;0.015;0.02
31/07/2012;16:00:00;USD;Confiance des consommateurs;65.9;61.5;62.7
31/07/2012;09:55:00;EUR;Nombre chomeur Allemagne;7;10;7
03/08/2012;14:45:00;EUR;Decision de la BCE sur les taux directeur;0.01;0.01;0.01
03/08/2012;15:30:00;USD;Inscriptions hebdomadaires au chomage;362;350;354
11/08/2012;14:45:00;EUR;Decision de la BCE sur les taux directeur;0.0075;0.0075;0.0075
11/08/2012;15:30:00;USD;Inscriptions hebdomadaires au chomage;355;370;363
14/08/2012;08:00:00;EUR;PIB Trimestriel All;0.003;0.002;0.005
14/08/2012;14:30:00;USD;Prix à la production mensuel;0.003;0.002;0.001
14/08/2012;14:30:00;USD;Ventes au détail mensuelle;0.008;0.003;-0.007
15/08/2012;14:30:00;USD;IPC core mensuel;0.001;0.002;0.002
16/08/2012;14:30:00;USD;Inscriptions hebdomadaires au chomage;366;365;364
16/08/2012;14:30:00;USD;Permis de construire;0.812;0.77;0.76
22/08/2012;15:20:00;USD;Ventes de logements existants;4.47;4.52;4.37
23/08/2012;14:30:00;USD;Inscriptions hebdomadaires au chomage;372;365;368
23/08/2012;08:00:00;EUR;PIB Trimestriel All;0.003;0.003;0.003
23/08/2012;09:28:00;EUR;PMI manufacturier Allemagne;45.1;43.4;43
23/08/2012;16:00:00;USD;Ventes de logements neufs;372;365;359
24/08/2012;14:30:00;USD;Commandes de biens durables;-0.004;0.005;-0.022
28/08/2012;16:00:00;USD;Confiance des consommateurs;60.6;66;65.4
29/08/2012;14:30:00;USD;PIB Trimestriel;0.017;0.017;0.015
29/08/2012;16:00:00;USD;Promesses de ventes de logements;0.024;0.01;-0.014
30/08/2012;14:30:00;USD;Inscriptions hebdomadaires au chomage;374;370;374
30/08/2012;09:55:00;EUR;Nombre chomeur Allemagne;9;8;9
02/09/2012;14:45:00;EUR;Decision de la BCE sur les taux directeur;0.01;0.01;0.01
02/09/2012;15:30:00;USD;Inscriptions hebdomadaires au chomage;358;370;373
03/09/2012;15:30:00;USD;Creation d'emplois dans le secteur non agricole;227;210;284
03/09/2012;15:30:00;USD;Taux de chomage;0.083;0.083;0.083
08/09/2012;14:30:00;USD;Inscriptions hebdomadaires au chomage;361;370;367
13/09/2012;18:30:00;USD;Decision de la FED sur les taux directeur;0.0025;0.0025;0.0025
13/09/2012;14:30:00;USD;Inscriptions hebdomadaires au chomage;382;370;367
13/09/2012;14:30:00;USD;Prix à la production mensuel;0.017;0.011;0.003
14/09/2012;14:30:00;USD;IPC core mensuel;0.001;0.002;0.001
14/09/2012;14:30:00;USD;Ventes au détail mensuelle;0.009;0.007;0.006
19/09/2012;14:30:00;USD;Permis de construire;0.803;0.796;0.811
19/09/2012;16:00:00;USD;Ventes de logements existants;4.82;4.55;4.47
20/09/2012;14:30:00;USD;Inscriptions hebdomadaires au chomage;382;375;385
20/09/2012;09:28:00;EUR;PMI manufacturier Allemagne;47.3;45.3;44.7
25/09/2012;16:00:00;USD;Confiance des consommateurs;70.3;63;61.3
26/09/2012;16:00:00;USD;Ventes de logements neufs;373;380;374
27/09/2012;14:30:00;USD;Commandes de biens durables;-0.016;0.003;-0.013
27/09/2012;14:30:00;USD;Inscriptions hebdomadaires au chomage;359;378;385
27/09/2012;09:55:00;EUR;Nombre chomeur Allemagne;9;10;11
27/09/2012;14:30:00;USD;PIB Trimestriel;0.013;0.017;0.017
27/09/2012;16:00:00;USD;Promesses de ventes de logements;-0.026;-0.007;0.026
05/10/2012;14:30:00;USD;Inscriptions hebdomadaires au chomage;367;369;368
15/10/2012;14:30:00;USD;Ventes au détail mensuelle;0.011;0.008;0.012
16/10/2012;14:30:00;USD;IPC core mensuel;0.001;0.002;0.001
17/10/2012;14:30:00;USD;Permis de construire;0.894;0.81;0.801
18/10/2012;14:30:00;USD;Inscriptions hebdomadaires au chomage;388;365;342
19/10/2012;16:00:00;USD;Ventes de logements existants;4.75;4.75;4.83
24/10/2012;20:15:00;USD;Decision de la FED sur les taux directeur;0.0025;0.0025;0.0025
24/10/2012;09:28:00;EUR;PMI manufacturier Allemagne;45.7;48;47.4
24/10/2012;16:00:00;USD;Ventes de logements neufs;389;385;368
25/10/2012;14:30:00;USD;Commandes de biens durables;0.02;0.008;-0.021
25/10/2012;14:30:00;USD;Inscriptions hebdomadaires au chomage;369;370;392
25/10/2012;16:00:00;USD;Promesses de ventes de logements;0.003;0.021;-0.026
26/10/2012;14:30:00;USD;PIB Trimestriel;0.02;0.019;0.013
30/10/2012;10:55:00;EUR;Nombre chomeur Allemagne;20;10;12
05/11/2012;14:30:00;USD;Prix à la production mensuel;-0.002;0;0
10/11/2012;14:30:00;USD;Inscriptions hebdomadaires au chomage;339;370;369
14/11/2012;15:30:00;USD;Prix à la production mensuel;-0.002;0.002;0.011
14/11/2012;15:30:00;USD;Ventes au détail mensuelle;-0.003;-0.002;0.013
15/11/2012;15:30:00;USD;Inscriptions hebdomadaires au chomage;439;375;361
15/11/2012;15:30:00;USD;IPC core mensuel;0.002;0.001;0.001
15/11/2012;09:00:00;EUR;PIB Trimestriel All;0.002;0.002;0.003
19/11/2012;17:00:00;USD;Ventes de logements existants;4.79;4.75;4.69
20/11/2012;15:30:00;USD;Permis de construire;0.866;0.865;0.89
21/11/2012;15:30:00;USD;Inscriptions hebdomadaires au chomage;410;410;451
22/11/2012;10:30:00;EUR;PMI manufacturier Allemagne;46.8;45.9;46
23/11/2012;09:00:00;EUR;PIB Trimestriel All;0.002;0.002;0.002
27/11/2012;15:30:00;USD;Commandes de biens durables;0.015;-0.005;0.017
27/11/2012;17:00:00;USD;Confiance des consommateurs;73.7;73;73.1
28/11/2012;17:00:00;USD;Ventes de logements neufs;368;390;369
29/11/2012;15:30:00;USD;Inscriptions hebdomadaires au chomage;393;390;416
29/11/2012;10:55:00;EUR;Nombre chomeur Allemagne;5;15;19
